place_id,restaurant_name,address,avg_rating,avg_sentiment_compound,total_reviews,positive_review_count,negative_review_count,neutral_review_count,opening_hours,all_review_texts,positive_ratio,negative_ratio,food_type_tags,priority_tags
ChIJ-c4vYuu8cEgRDeqE6ZjOH4o,Birmingham Blue Nile Restaurant,"28 Great Hampton St, Birmingham B18 6AA, UK",4.7,0.9684799999999999,5,5,0,0,"[""Monday: 2:00 – 11:00 PM"", ""Tuesday: 1:30 – 11:00 PM"", ""Wednesday: 1:30 – 11:00 PM"", ""Thursday: 1:30 – 11:00 PM"", ""Friday: 1:30 – 11:00 PM"", ""Saturday: 1:30 – 11:00 PM"", ""Sunday: 1:30 – 11:00 PM""]","Lovely food and very warm service. Felt like I was stepping out of Birmingham straight into Ethiopian culture. Really interesting to learn about Ethiopian food and we all (including our 12 and 13 year old children) thoroughly enjoyed the food. The coffee which was roasted on site was amazing ! We loved the place very much! Friendly people, lovely environment and nice service. It was a great experience :) recommend everyone visits this restaurant with lovely decor and a very unique atmosphere It was our first time to have Ethiopian food: it was full of rich flavours. We ordered the Blue Nile Specialty, so we could try different dishes: it was delicious. Also, the people at the restaurant were very welcoming and friendly. This is my favourite Ethiopian restaurant outside of Ethiopia. We have been going annually for three years now and Kassim always makes us feel so welcome. All the wot is delicious, the tej is great and it's all really good value. Go for the Blue Nile special because there isn't a bad dish on it! Myself a Malaysian Chinese experienced a marvellous dining moment arranged by one of my Ethiopian friends. Travelled from Hatfield to Blue Nile, made our trip with a great end.

The platter was truly finger licking good yummy, full of different flavours mixing one another really a pleasure mouth satisfaction. Undoubtedly, the food was tip top so the services and atmosphere!!! After the platter was served, four of us finished the meal like in 15 mins, the ingredients and the meats were so so fresh and tenderness of the meat left me indulging.

We ate most of the meal with hand for traditional cultures. Not only that, I ordered myself a deep fried whole tilapia fish. The crispiness was amazing, I literally finished the fish left just a bone as everything was edible including the fish head as well.",1.0,0.0,"[""Cafe"", ""Bar/Pub"", ""Seafood"", ""Ethiopian""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Drinks"", ""Experience""]"
ChIJ-eEC_3S9cEgRNzWwAT_Pgqg,Sol Cafe,"Scala House, 38-40 Holloway Circus, Birmingham B1 1EQ, UK",5.0,0.9036,5,5,0,0,N/A,"Cosy little cafe with a great community and lots of interesting events happening like poetry workshops on Tuesdays from 3-5 and Open Mic night from 3-5 every 4th Thursday of the month! Great selection of cakes too and different offers every day. Very nice place 😁
They make best coconut cappuccino I’ve ever had.
Felt very welcome and nice
Will definitely come back soon ! I've known about this cafe for 5 months, but it feels like home to me. Good vibes, good food and even better people 💙 An amazing community resource and a great place for a vegan meal! Would highly recommended! The most beautiful space with friendly staff and patrons",1.0,0.0,"[""Cafe"", ""Vegetarian/Vegan""]","[""Service"", ""Food Quality"", ""Atmosphere""]"
ChIJ-fPPlom8cEgRrXn0ofZhrxU,Subway,"80 Smallbrook Queensway, Birmingham B5 4LJ, UK",3.8,0.29714,5,4,1,0,"[""Monday: 7:00 AM – 10:00 PM"", ""Tuesday: 7:00 AM – 10:00 PM"", ""Wednesday: 7:00 AM – 10:00 PM"", ""Thursday: 7:00 AM – 10:00 PM"", ""Friday: 7:00 AM – 12:00 AM"", ""Saturday: 7:30 AM – 12:00 AM"", ""Sunday: 9:00 AM – 8:00 PM""]","Subway has put this sticker on the counter so customer cant see and say what their employee are adding in our sandwiches its a very cheap thing to do we don’t know whats going on the other side as subway has always been to make fresh sandwiches in front of the customers picture attached This place has had a referb, since my last visit. They now have those touch screen ordering points, which they have placed right infront of the food. Easy enough to order food, but we did have a wait. I just think theyve over complicated ordering a sandwich. £11.50 for 2 x 6inch subs and a bottle of oasis. Had a great time here, the food was prepared for me when I arrived through the app. They had a nice upstairs dining area. Will come again. DISGUSTING!!!! Drank their coffee and then straight away had belly ache and nausea. Went back for a refund as I’d bought a meal deal and couldn’t eat the sandwich now. They treat me like rubbish, no customer service. Would not give me a refund. Refused to give me a name so I could enter a complaint. They should be closed down. Looks clean but don’t be fooled. For the location it's situated in, it's a very quiet, not busy Subway. The store is very spacious in comparison to other subway branches.  No complaints,  great fresh food. Very happy",0.8,0.2,"[""Cafe"", ""Fast Food""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Communication/Responsiveness""]"
ChIJ-wcQFzi8cEgRxuL7iOoBHcA,Aquarius Action Projects,"236 Bristol Rd, Birmingham B5 7SL, UK",4.8,0.80892,5,5,0,0,"[""Monday: 9:00 AM – 5:00 PM"", ""Tuesday: 9:00 AM – 5:00 PM"", ""Wednesday: 9:00 AM – 5:00 PM"", ""Thursday: 9:00 AM – 5:00 PM"", ""Friday: 9:00 AM – 4:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]","Very nice really helpful highly recommended a company that you can trust Excellent great place for activities I go the aquaries centre on a regular basis ,
It's an amazing place and the staff are so amazing too.
Mrs janButler. Thanks for all your help it really made a difference. Friendly staff, great place to work",1.0,0.0,"[""General Cuisine""]","[""Service""]"
ChIJ0-Wfgs69cEgRHSI7cOHUffg,Dilshad Indian & Takeaway,"618-620 Bristol Rd, Birmingham B29 6BQ, UK",4.3,0.51064,5,4,1,0,"[""Monday: 12:30 PM – 12:00 AM"", ""Tuesday: 12:30 PM – 12:00 AM"", ""Wednesday: 12:30 PM – 12:00 AM"", ""Thursday: 12:30 PM – 12:00 AM"", ""Friday: 4:00 PM – 2:00 AM"", ""Saturday: 4:00 PM – 2:00 AM"", ""Sunday: 4:00 PM – 12:00 AM""]","We have come to dilshads multiple times and had an amazing experience every time. The service is top notch and the staff will go above and beyond to ensure you have a great experience. Amazing food, I highly recommend!!!! tasty food nice interior decor lively place with great prices. Birayni is a must, the chicken peices were big soft and succulent. Staff super friendly. This is my first time ordering from this place, never again! As a fellow Asian seeing the turmeric colour on the “biryani” is bright enough to make a grown man cry. The poultry was undercooked the meat & chicken, the prawns were inedible impossible to bite into! This is not biryani this is fried rice!! It is very yellow they gave a lot of turmeric to it. I’m afraid if we eat it, it will cause a very bad health risk me and my family are very disappointed will not be ordering from this place ever again! We’ve had to chuck the so called biryani in the bin.
I should have listened to the negative reviews about this place before I ordered. After long time had such delicious south indian food. It was lovely experience with awesome food, excellent service and clean place.

Special mention to Anmol, she was great and made sure we are served well with hot dosas, puri’s and other stuff without making wait for too long.

Recommend for Indian food. After a bit of a hiatus I went back to the dilshad this weekend. I honestly wanted to cry. It was as good as I remembered. Food was excellent. We always said this was the best Indian restaurant we had ever been to. No other place has ever come close to this one for us. We used to be regulars but we moved house  the owner remembered us 😭, will try and get here more often. If this place ever went I’d be gutted  just a shame selly oak isn’t a haunt for us oldies, keep it up dilshad you are the best!!",0.8,0.2,"[""Chinese"", ""Indian"", ""Seafood"", ""Indian Street Food""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Waiting Time"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
ChIJ09Aa_Im8cEgRdM-fX5zw8lw,Birmingham Royal Ballet,"7 Thorp St, Birmingham B5 4AU, UK",4.7,0.82646,5,5,0,0,N/A,"Watched The Nutcracker for the first time with the Royal Ballet Birmingham and enjoyed it thoroughly. The ballet dancers were beautiful to watch, the stage was stunning, and the music was really good. Definitely a five-star experience, and highly recommended! Great night out with good company. Family orientated venue Love going to the ballet every Feb for the new season. Love everything about the BRB! Wonderful to see this Company pushing boundaries by uniting different genres of the arts. Amazing performance! fantastic dancers and wonderful orchestra.
A real holiday treat",1.0,0.0,"[""Bar/Pub""]","[""Atmosphere"", ""Experience"", ""Sound/Noise"", ""Ventilation/AC""]"
ChIJ0RDKWHi9cEgRmW2U94Coq7w,Sweet Pepper,"766 Bristol Rd, Selly Oak, Birmingham B29 6NA, UK",5.0,0.4215,1,1,0,0,"[""Monday: 12:00 PM – 12:00 AM"", ""Tuesday: 12:00 PM – 12:00 AM"", ""Wednesday: 12:00 PM – 12:00 AM"", ""Thursday: 12:00 PM – 12:00 AM"", ""Friday: 12:00 PM – 1:00 AM"", ""Saturday: 12:00 PM – 1:00 AM"", ""Sunday: 12:00 PM – 12:00 AM""]",Nice 👍,1.0,0.0,"[""General Cuisine""]",[]
ChIJ0WhqV4m8cEgR2SfFsYLY6Ws,Grand Central Kitchen,"7 Stephenson St, Birmingham B2 4BL, UK",4.8,0.9718,5,5,0,0,"[""Monday: 6:30 AM – 4:00 PM"", ""Tuesday: 6:30 AM – 4:00 PM"", ""Wednesday: 6:30 AM – 4:00 PM"", ""Thursday: 6:30 AM – 4:00 PM"", ""Friday: 6:30 AM – 4:00 PM"", ""Saturday: 6:30 AM – 4:00 PM"", ""Sunday: 7:30 AM – 4:00 PM""]","Straight after getting off the train at Birmingham New Street yesterday, I popped into Grand Central Kitchen for some breakfast. Gotta say, I’d never had eggs and cheese like that before – absolutely delicious!
The staff were so friendly too. Special shout-out to the Iranian girl who was lovely, and the bloke (can’t remember his name!) who recommended some spots for me to check out in Digbeth. Loads of cool places to explore, so thank you both for the tips!
To be honest, I was a bit knackered when I came in and probably could’ve done with a nap right there and then. If I hadn’t been so tired, I’d have been even more buzzing about it all, haha. Anyway, cracking little spot – I’ll definitely swing by again next time I’m in Birmingham. Matee, I'm minging. Bloody love yaouw' 🤣 This is a great spot for classic cafe breakfasts. We had the Full English and the house omelette and both were super tasty. The restaurant itself is simple, the tables are quite close together but it runs like clockwork! Staff are super friendly and made us feel so welcome. Portions are generous, food is delicious and turnover is fast. A great experience! Want great tasting food, no fuss and brilliant service… then this second to none cafe is unmissable!! It would be a mistake to stay in your hotel and not venture out to this flavoursome location!!
The service is rapid! Food is served hot!!

But the coffee… wow!! The regular flat white is a full cup of coffee… and better tasting than your chain coffee houses!! I had a meal at Grand Central Kitchen recently, and overall it was okay. The prices were fair, especially for the central location, which I appreciated. The staff were friendly and service was quick.

That said, the food itself didn’t quite hit the mark for me. The dishes looked good, but were missing a bit of flavour – just felt like they needed a bit more seasoning or something to bring them to life. I’ve definitely had better meals elsewhere in Birmingham.

Still, it’s not a bad spot if you’re nearby and need a bite – clean, convenient, and decent value. I’d give it 4 stars overall, mostly for the service and price. What an amazing place. Staff is so friendly and attentive. The food was delicious, cannot fault this place. 10/10 for me.

Popped in for a coffee and purposely charged me for a regular instead of a large, which honestly made my day.  I went back less than an hour later for a dine in breakfast. I was greeted by the same happy team",1.0,0.0,"[""Cafe"", ""Bar/Pub"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Value"", ""Cleanliness"", ""Location"", ""Drinks"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
ChIJ0d0GEay9cEgR3tdMvyBw5o8,Hispania Restaurante,"Chad Square, 8 Hawthorne Rd, Birmingham B15 3TQ, UK",4.7,0.91654,5,5,0,0,"[""Monday: Closed"", ""Tuesday: Closed"", ""Wednesday: 12:30 – 2:30 PM, 5:30 – 9:30 PM"", ""Thursday: 12:30 – 2:30 PM, 5:30 – 9:30 PM"", ""Friday: 5:30 – 9:30 PM"", ""Saturday: 12:30 – 2:30 PM, 5:30 – 9:30 PM"", ""Sunday: Closed""]","Lovely meal here. Don't be fooled by the location, fantastic food and service within! Particular star dishes were the starters of lamb cannelloni and large prawns with garlic mayo, pork meatballs for main and then lemon posset desert. On weds when we went it was BYOB too so take your own if youre going on a wednesday. Defo coming back! Nice little restaurant, we had to pre order our meals. portions were big enough. Lamb cooked well but wasn’t too impressed with my Salmon tartare. The carrots were from frozen ones. For the price they charge I am sure they can do much better.
Very welcoming and attending! Overall we had a good time. 👌🏼 It was a lovely experience to feel authentic Spanish foods. But I hope they can launch lunch specialised menus as well. We ate splendidly at Don Diego’s last night, with every single dish being extremely flavoursome. The house wines were good and the service was great. We were a bit put off by there only being three tables of guests on a Thursday night but alphonso and Edoardo said that they struggle to cook more than that number of covers.  I’m sure this is because each dish is an impressive amount of work and is prepared fresh.
Some of the food was exceptional. A huge shout out for the lamb cannelloni, the crab starter, the lamb meatballs, the tagines and the Semifredo. All 7 of us left very very well fed.
The setting (in a sad looking parade of shops in Edgebaston) belies the quality of what you will experience.
This is a gem.
Hugely recommended. Lovely food, huge portions and great wine with very reasonable prices and excellent service.",1.0,0.0,"[""Bar/Pub"", ""Dessert"", ""Seafood"", ""Vietnamese"", ""Spanish""]","[""Service"", ""Food Quality"", ""Value"", ""Cleanliness"", ""Location"", ""Experience"", ""Portion Size"", ""Ventilation/AC""]"
ChIJ0dpOwYm8cEgRFSEKmKWIsrE,Indi Vidual Bar Birmingham,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",1.9,-0.18683999999999998,5,2,3,0,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]","Do not spend your money here. The bouncers at the front told my cousin and I that they were not letting any one else into the bar. when we left two other people paid to get inside. when i approached the bouncer about this blatant discrimination he told me that he did not care and that i wasn't getting into the club that night. What made it even worse the ladies sitting behind the bouncers handling the money heard this and seemed unfazed. being a tourist from New York i have never been treated like this in a foreign country. I don't recommend anyone spend their money in a racist bar such as this. Absolutely dreadful place.
Went for my birthday, where my partner had booked a booth for us that day with the manager, to be laughed at by the bouncer and told that we could not enter, this was after making us wait for another bouncer to come and make a decision with him wether to let us in or not. There was about 20 people in there and to be honest they should of appreciated the business we would of given them. I’m 31 and my partner is 40, dressed well and cannot believe the attitudes from the bouncers. Will never visit this place ever again! Think it’s time to change your door team, don’t you? An awful bar. The bouncers were incredibly vulgar, had racist intent and laid hands on myself and my friends. They were selective of who was allowed into the club based on racial profiling, telling some “its over capacity” and others “you’re definitely not getting in” , “not a regular”. Ruined our entire night and bouncers were aggressive and fighting (both physically and verbally) when trying to ask why half of us suddenly wasn’t allowed in. Once id managed to get past the ten past two girls and walked across the sticky floor to the bar I decided I would definitely sit outside where its clean. The toilets are beyond disgusting....blocked at 6pm. Staff rude, they cant really be bothered. Not really somewhere id bother returning. I remember trying to get in here and being told "" we weren't dressed appropriately"" in smart shirts, jeans and shoes. Asked if we got changed and came back would they let us in, they said no. People that looked different to us were let in in very similar clothes. Asked the bouncers nearby and they confirmed our suspicions.",0.4,0.6,"[""Bar/Pub""]","[""Service"", ""Cleanliness"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Seating/Comfort"", ""Booking/Entry""]"
ChIJ0wdyV3-9cEgRNwqv7OECaY4,Nexus cafe,"38 Meriden St, Birmingham B5 5LS, UK",4.9,0.94444,5,5,0,0,"[""Monday: 8:00 AM – 6:00 PM"", ""Tuesday: 8:00 AM – 6:00 PM"", ""Wednesday: 8:00 AM – 6:00 PM"", ""Thursday: 8:00 AM – 6:00 PM"", ""Friday: 8:00 AM – 6:00 PM"", ""Saturday: 10:00 AM – 6:00 PM"", ""Sunday: 10:00 AM – 6:00 PM""]","A wonderful cafe located in Meriden Street close to Digbeth High Street that serves beautiful coffee. It is so good I just had to have a second cup.

The cafe is modern and spacious inside and has a small outdoor seating area in front of it.

I sat outside chilling in the sunshine for about an hour enjoying my coffees which are served with a glass of ice cold water on the side .. a nice touch.

Big compliments to the guy that served me. He was very warm, friendly and attentive and made me feel totally at home.

I'll definitely be back. beyond perfect everything was wonderful! the garden bagel is delicious and the games were a delight. the little cups are so dainty and cute and the service was lovely and attentive. I came here as it was close to the coach station and I wasn't disappointed, it was a lovely space. My rose chai drink was delicious and they had oat milk. The member of staff was so lovely and we chatted the whole time about coffee they were really knowledgeable and it made my day to go somewhere and have that interaction. Will definitely be returning on any trips I make. 5 stars ⭐ next time I will try some food Just found it by chance! Absolutely positive experience! Nice interior, friendly service, perfect coffee!! We held a family party in Nexus Cafe's events room and I genuinely was blown away by the incredible service - from planning the event to ensuring the smooth running of it - Ruby and her staff were totally fantastic.

Nexus Cafe will now be our go-to for all family functions and we cannot wait to make more memories there! I could not recommend this venue enough. Thank you, Nexus Cafe! ♥️",1.0,0.0,"[""Cafe""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Waiting Time"", ""Drinks"", ""Experience"", ""Portion Size"", ""Seating/Comfort"", ""Ventilation/AC""]"
ChIJ1--GaC-9cEgRiRbAl80sMVs,Costa Coffee,"Costa Store - University Sports Centre, University of Birmingham, The Sports Centre, Birmingham B15 2TT, UK",4.2,0.61556,5,5,0,0,"[""Monday: 7:00 AM – 7:00 PM"", ""Tuesday: 7:00 AM – 7:00 PM"", ""Wednesday: 7:00 AM – 7:00 PM"", ""Thursday: 7:00 AM – 7:00 PM"", ""Friday: 7:00 AM – 7:00 PM"", ""Saturday: 8:00 AM – 6:00 PM"", ""Sunday: 8:00 AM – 6:00 PM""]","The location is good straight after gym work out. Cafe sitting environment is also good. However, there’s still room to improve on take away service. Speaking for my own experience, it will be appreciated that the staff’s cafe making service speed and hygiene operation standard being improved. And it will be much appreciated that the cafe making training is being done ahead or at least not on take away customers. Hate to say, usually taking away drink order implies “time poor”. As a take away customer, I was not expecting waiting for like close to 10 minutes when seeing staff was literally having one and only cafe order and watching the new staff being trained. I ordered a triple espresso should be 3.05 pounds, but charged me 4.55 pounds. just noticed it when my credit card sent me the notification… why over-charging me? It is absolutely unbelievable’ Excellent care and service with food allergies Billy and his colleague were very patient and thorough to go through the allergen menu The Costa at University of Birmingham Sport & Fitness. One side has the swimming pool. The other view to outdoor courts. Near 61 & 63 bus routes. Nice and spacious place. Beautiful green outdoor surrounding with outdoor sitting available. Inside sitting overseas the swimming pool.",1.0,0.0,"[""Cafe"", ""Bar/Pub""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Waiting Time"", ""Experience"", ""Dietary Options""]"
ChIJ13Otp1a8cEgRJVleQuz_0JQ,Edgbaston House,"16 Highfield Rd, Birmingham B15 3DU, UK",4.5,0.5697,5,4,1,0,"[""Monday: 2:00 PM – 2:00 AM"", ""Tuesday: 2:00 PM – 2:00 AM"", ""Wednesday: 2:00 PM – 2:00 AM"", ""Thursday: 2:00 PM – 2:00 AM"", ""Friday: 2:00 PM – 2:00 AM"", ""Saturday: 2:00 PM – 2:00 AM"", ""Sunday: 2:00 PM – 2:00 AM""]","Overall a good stay but unfortunately we didn't sleep because the room was so hot.

First impressions, the location is lovely and once you've found the secure car park it is really convenient getting to the centre.

The room was lovely and well decorated. However it was so hot the thermostat said it was 27 degrees! We couldn't get the air con to circulate cold air and didn't have a fan. We left the 3 windows open which were on the ceiling as we were on the top floor. However when we got back the room had filled with leaves from the trees above making a mess everywhere!

So we had to sleep with the windows partially open and extremely hot. Then in the morning the birds made a lot of noise which continued when we shut the windows.

For the price I do feel it was quite expensive. But it was a lovely hotel and had a great location with parking. The metro has made this the place to be for a returning Brummy. The rooms are huge and the bath is divine as you can see from the pic. We will be back This was a great hotel a few years back but it's very different now and I didn't feel particularly safe staying there. The only time I saw any staff was when checking in and you now have to phone a number to talk to ""reception"" who are off site.

When my key card failed, the reception gave us the code to a keybox to obtain one of their master keys that could open any door in the hotel. It was quite unnerving knowing that any other guest could get into any room, especially as the  deadbolt on the door to my room did not work. With no staff on site, other guests were also unchallenged when arguing loudly near my room.

The fire alarm was also sounding on the second night of my stay and showing a fault code. When calling reception  they struggled to understand the issue and said they had finished for the day and wanted me to send an email so that someone else could deal with it! Someone did come, but they only silenced it rather than sorting whatever the fault was.

Whilst the rooms are still nice and the location is good, there was a skip outside the hotel and I genuinely thought it had closed down when I first arrived. There is no longer a restaurant/bar either as that is now a separate business.

With a little work this could be a great hotel again but the lack of staff and resulting safety issues would really put me off staying again. What a fantastic place. It is beautifully clean and well presented. The staff have been amazing. They accommodated for Parking my van and explained everything for the room, WiFi and Room service. I will definitely come here again. This modern hotel was a perfect find for us as we needed to be on Birmingham University Campus for a couple of reasons. We were welcomed warmly and were very impressed by the hotel facilities and architecture. Our room was very spacious, comfortable and air conditioned too, so perfect! En-suite and whole hotel was spotlessly clean and clearly well maintained. Evening meals in the bar were excellent, as was the service. Breakfast in the main restaurant was a buffet style, again, with excellent food and service. Really recommend and rate this hotel, and the whole experience.  Thanks to all the team and Maureen at checkout.",0.8,0.2,"[""Cafe"", ""Bar/Pub"", ""Vietnamese"", ""Breakfast""]","[""Service"", ""Food Quality"", ""Atmosphere"", ""Value"", ""Cleanliness"", ""Location"", ""Drinks"", ""Experience"", ""Communication/Responsiveness"", ""Sound/Noise"", ""Ventilation/AC""]"
