restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
The Island House - Edgbaston,4.2,526,"7 Hollies Croft, Birmingham B5 7QN, UK",52.4577527,-1.9056259,ChIJq1KJiUG8cEgRxcB120xQRJE,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 9:30 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 12:00 – 9:30 PM"", ""Sunday: Closed""]",Sabz M,5,Definitely the best fish and chips in Birmingham led by a great team with amazing service. Thanks Michelle and team for looking after us. The fish was large and super tasty. I also had battered chips with my fish. The Irish curry sauce was so tasty. Would I return again? A big fat yes!!,2025-01-10 17:02:27,en
The Island House - Edgbaston,4.2,526,"7 Hollies Croft, Birmingham B5 7QN, UK",52.4577527,-1.9056259,ChIJq1KJiUG8cEgRxcB120xQRJE,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 9:30 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 12:00 – 9:30 PM"", ""Sunday: Closed""]",Simon Cutler,5,Went in on a Fri lunchtime with quite a big order for the office hadn't been in for a while was very impressed.  Was greeted by very friendly staff who were helpful and sorted out my order quickly. I was chatting to them as they did the order and all the order was marked up as the did it so no confusion.  They also gave a couple of samples for us to try and all at the office was very impressed.. but the most important thing was the food was delicious and very good value for money.,2025-05-24 20:13:09,en
The Island House - Edgbaston,4.2,526,"7 Hollies Croft, Birmingham B5 7QN, UK",52.4577527,-1.9056259,ChIJq1KJiUG8cEgRxcB120xQRJE,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 9:30 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 12:00 – 9:30 PM"", ""Sunday: Closed""]",Mark Yates,1,"I have been a few times before and getting tired of being served up dry kebab meat!!

My last visit before today I asked for the meat cut from the kebab and not to be taken from the pots where it is left to dry! and they ignored my request.

So today I specifically asked for the meat to be cut and was told I would have to wait 15 minutes.  I advised I was more than happy to wait and the place was empty so it's no real chore.

Then the man who I assume was the boss was saying he just cut it before I arrived (convenient) so eventually I relented and accepted it from the pots.  HEY PRESTO!! dry meat that has clearly been sat there for a while just because there appears to be an insistence of ignoring what the customer wants.

I've been in countles chip shops and most will take ten minutes or more to get it hot enough to cut from the skewer.

It hasn't take Island house long to end up being just as crap as Sir Harry's chippy before it.  Always cutting corners charging premium prices for basic chip shop food.

I will not be setting foot in this establishment again.  Another new broom sweeps clean all because of a man who just pretends he's done something when this is clearly not true.",2025-07-31 18:22:26,en
The Island House - Edgbaston,4.2,526,"7 Hollies Croft, Birmingham B5 7QN, UK",52.4577527,-1.9056259,ChIJq1KJiUG8cEgRxcB120xQRJE,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 9:30 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 12:00 – 9:30 PM"", ""Sunday: Closed""]",Adil R,5,"Lovely fresh food made here.
Been coming here for so many years. It used to be called Sir Harry's before.

Ordered the lunch time box meal box. Amazing fresh chips. Cod fresh was fresh and piping hot.

Customer service was very good and the young lady was very polite.

Very reasonably priced and decent sized portions.  It's also halal which is brilliant.",2024-03-09 22:53:08,en
The Island House - Edgbaston,4.2,526,"7 Hollies Croft, Birmingham B5 7QN, UK",52.4577527,-1.9056259,ChIJq1KJiUG8cEgRxcB120xQRJE,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 9:30 PM"", ""Friday: 11:30 AM – 10:00 PM"", ""Saturday: 12:00 – 9:30 PM"", ""Sunday: Closed""]",A m,2,"The food and service was better when they had that other girl that always smiled when she was doing the salt and vinegar. The one that you use to see cooking and doing the food as well as being on the till, she was top class, they need people like her, she knew how to make good food.",2025-07-12 22:52:01,en
Buonissimo Restaurant Birmingham,4.6,580,"1 Albany Rd, Harborne, Birmingham B17 9JX, UK",52.4585606,-1.9504446,ChIJa8tRR7y9cEgR-AmpS2xKny0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: Closed""]",I Yung,2,"I don't think all the forks and knives on the table are clean after ""seeing"" how the waitress handled our unused forks and knives.  She's smart and did it with her back facing our table.  I don't think the manager didn't know about it.
The manager and waitress were friendly.  But the food didn't taste fresh.  Not tasty I would say.  I wonder why there are so many good reviews...
Lunch in July 2024",2024-12-28 23:56:13,en
Buonissimo Restaurant Birmingham,4.6,580,"1 Albany Rd, Harborne, Birmingham B17 9JX, UK",52.4585606,-1.9504446,ChIJa8tRR7y9cEgR-AmpS2xKny0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: Closed""]",Elana,5,"I was a little apprehensive going here due to the negative reviews but I was pleasantly surprised. The quality of service was amazing, our waiter was lovely, all staff were friendly. The food was absolutely delicious, we had the garlic bruschetta for starters, the risotto for mains and tiramisu for dessert. I would definitely recommend and I want to go again too. The atmosphere was great, lots of people, by 6.30 the place was packed (considering they open at 6).",2025-01-26 15:06:19,en
Buonissimo Restaurant Birmingham,4.6,580,"1 Albany Rd, Harborne, Birmingham B17 9JX, UK",52.4585606,-1.9504446,ChIJa8tRR7y9cEgR-AmpS2xKny0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: Closed""]",Ian M Baker,5,"We recently had the pleasure of dining at Buonissimo in Harbourne, and it was an exceptional experience from start to finish. The food was absolutely delightful, with each dish bursting with flavor and cooked to perfection. The menu offers a fantastic selection, ensuring there’s something for everyone. We highly recommend trying the pork belly and the tiramissu , both of which were standout items.

The wine selection is impressive, featuring a variety of options that perfectly complement the meals. Whether you’re a wine connoisseur or just enjoy a good glass with dinner, you’ll find something to love here.

The service was top-notch, with attentive and friendly staff who made us feel welcome and well-cared for throughout our meal. The atmosphere was equally excellent, with a open and vibrant ambiance that made for a great dining experience.

One of the best parts about Buonissimo is the value for money. Despite the high quality of the food and service, the prices are very reasonable, making it a great choice for both special occasions and casual dining.

Additionally, there’s plenty of local paid parking available, which makes it convenient for those driving to the restaurant.

Overall, Buonissimo is a gem that we highly recommend. Whether you’re looking for a place to celebrate a special occasion or just want a great meal, this restaurant won’t disappoint.",2024-10-06 08:23:18,en
Buonissimo Restaurant Birmingham,4.6,580,"1 Albany Rd, Harborne, Birmingham B17 9JX, UK",52.4585606,-1.9504446,ChIJa8tRR7y9cEgR-AmpS2xKny0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: Closed""]",Mihaela Bishop,5,"I am not sure how to do this but here it is, my 3rd week at QE hospital, lots of investigations tests etc… a very special day today, International women’s day, I felt that I want something special to eat.
Checking Google maps for restaurants nearby I came across with this Italian restaurant Buonissimo. Pretty from the pictures, attractive menu just I wasn’t sure if they do take away so I called. Pretty little voice answered, that was Irma. I explained what I want and she only had to check with chef if food collection was ok.
Chef Mark comes on the phone and he finds out that I am in hospital and family will come to collect food etc. Next thing he starts recommending what he believes it’s suitable for me, about the food texture and storage everything that I needed but I didn’t know nothing about it.
Cut the story short, my family picked up the food and delivered to me with a lovely note from Irma and chef Mark, a wonderful bunch of flowers and of course a delightful Tiramisu from them ❤️.
I have no words to describe the feelings and the emotions I felt. The food I had was Pate D’anatra as starters and Rigatoni alla Buonissimo, sorry I have no pictures of the food but I have photos of the most touching gesture I have ever had in my life !!!
Thank you so much for the good wishes🙏🏼
Food was amazing, delightful taste, I believe the bread is baked in the house. Outstanding Customers service, very friendly team.
I made a promise to meat them in person once I am better and I will, until then whoever has a chance to pop in this restaurant please do so and meet this great chef Mark and gorgeous Irma with their team ⭐️⭐️⭐️⭐️⭐️",2025-03-08 19:55:10,en
Buonissimo Restaurant Birmingham,4.6,580,"1 Albany Rd, Harborne, Birmingham B17 9JX, UK",52.4585606,-1.9504446,ChIJa8tRR7y9cEgR-AmpS2xKny0,"[""Monday: 5:00 – 10:00 PM"", ""Tuesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 3:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 10:00 PM"", ""Saturday: 12:00 – 10:00 PM"", ""Sunday: Closed""]",Sue T,5,"We did book earlier sitting, it was not busy but I did feel a bit rushed, no sooner we finished first course the next was on the table,with out asking if we was ready, food was lovely and friendly staff",2025-05-27 11:29:23,en
Pizza Express,4.2,724,"153-155 High St, Harborne, Birmingham B17 9QE, UK",52.458845,-1.9492,ChIJ-YgObry9cEgR4XVvp3vEre4,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 9:30 PM""]",Susanna Horwood,4,"Sat outside in the garden, perfect weather for it. Great food and the staff were polite and accomodating. Liv, our waitress was lovely and ensured that we were okay with our food.",2025-06-29 15:46:08,en
Pizza Express,4.2,724,"153-155 High St, Harborne, Birmingham B17 9QE, UK",52.458845,-1.9492,ChIJ-YgObry9cEgR4XVvp3vEre4,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 9:30 PM""]",Dean Meredith,5,"We had a birthday party here, the kids loved making the pizzas bases and adding there favourite toppings. The staff were very accommodating, understanding, polite would definitely recommend",2025-05-24 11:11:56,en
Pizza Express,4.2,724,"153-155 High St, Harborne, Birmingham B17 9QE, UK",52.458845,-1.9492,ChIJ-YgObry9cEgR4XVvp3vEre4,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 9:30 PM""]",Umit Savjani,5,"Great Evening Meal. Food was good.
Raffaele gave us great service and looked after us really well.
Recommended place for a nice meal.",2025-05-31 23:38:54,en
Pizza Express,4.2,724,"153-155 High St, Harborne, Birmingham B17 9QE, UK",52.458845,-1.9492,ChIJ-YgObry9cEgR4XVvp3vEre4,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 9:30 PM""]",Krishan Sharma,5,"We went to celebrate birthday and Shemela (staff) offered best hospitality and also assisted us on using the app for discounts. Very delicious and fresh pizza. Will again visit and special thanks to her, for making our evening meal more memorable.",2025-08-12 09:29:56,en
Pizza Express,4.2,724,"153-155 High St, Harborne, Birmingham B17 9QE, UK",52.458845,-1.9492,ChIJ-YgObry9cEgR4XVvp3vEre4,"[""Monday: 11:30 AM – 9:30 PM"", ""Tuesday: 11:30 AM – 9:30 PM"", ""Wednesday: 11:30 AM – 9:30 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 9:30 PM""]",Raj Bector,5,"May 2025:
Back again to Pizza Express in Har borne, and once again the food was exceptional as was the service from Naisha who was friendly, attentive and very helpful.  She is a credit to Pizza Express in Harborne and produced a work of art for our desserts!

March 2025:
A delightful lunch time treat at the always atmospheric Pizza Express in Harborne. Staff were exceptionally friendly, particularly Emma. My dough balls and Giadinera were delicious as was my biscoff sundae (which is must for dessert lovers)! Will be returning soon!",2025-05-19 13:55:23,en
Harborne Tandoori Restaurant,4.6,587,"Next to the Natwest Bank, 10 South St, Harborne, Birmingham B17 0DB, UK",52.4586134,-1.9483674,ChIJ83F9dby9cEgRcw1zE64sbG0,"[""Monday: 5:00 – 11:30 PM"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 PM – 12:30 AM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Anthony Sullivan,5,"Gave this a try while staying locally on business. Nice place, very friendly reception. Chose a salmon starter - nicely prepared but a little overdone- delighted to see Keema Peas on the menu so I had to have it. A huge plate! Lovely. A wonderful gesture at the end was an on-the-house Baileys, I mean genuine Baileys not the Aldi fake usually offered!",2025-06-07 16:33:27,en
Harborne Tandoori Restaurant,4.6,587,"Next to the Natwest Bank, 10 South St, Harborne, Birmingham B17 0DB, UK",52.4586134,-1.9483674,ChIJ83F9dby9cEgRcw1zE64sbG0,"[""Monday: 5:00 – 11:30 PM"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 PM – 12:30 AM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Wayne Ricketts,5,Always receive a warm welcome from all the staff! Had recent visit with my family and was treated like royalty. Food is great as is the service. You know we'll be back :),2025-07-10 15:11:12,en
Harborne Tandoori Restaurant,4.6,587,"Next to the Natwest Bank, 10 South St, Harborne, Birmingham B17 0DB, UK",52.4586134,-1.9483674,ChIJ83F9dby9cEgRcw1zE64sbG0,"[""Monday: 5:00 – 11:30 PM"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 PM – 12:30 AM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",The Curryholic,4,"The last time I was here their telephone number began with 021. The fact that it's still here is a testament to what they do.
The stairs up to the restaurant don't do the place justice, inside is eclectic but I guess most people will like it.
The next thing you will probably notice, especially at this time of the year is that it has air conditioning which we really appreciated.
The staff are very friendly, a bit quick off the mark for us but they are patient and helpful. Typical Bangladeshi menu, perhaps a bit light on specials but there is something there for everyone. The waiter was pushing one dish but by now I know what I like. The drinks choice is pretty good, pinot grigio by the glass and Bombay Bycicle in bottles as well as a very nice Cobra on draught.
The chutney trays accompanying the poppadoms were the best I have had, ever.
The sheekh kebab was quite hot and flavoursome but I prefer a finer minced lamb. The salad was excellent and it came fried onions which is not always the case in Harborne.
The mains and sides were perfect for us, couldn't fault anything. None of that tri-colour food colouring in pilau rice either.
Portion are very generous and we ordered too much, however we now have two takeaways in the freezer.
A great atmosphere made for a very enjoyable night.
Parking is a bit awkward but it's worth the effort.",2025-07-04 11:48:22,en
Harborne Tandoori Restaurant,4.6,587,"Next to the Natwest Bank, 10 South St, Harborne, Birmingham B17 0DB, UK",52.4586134,-1.9483674,ChIJ83F9dby9cEgRcw1zE64sbG0,"[""Monday: 5:00 – 11:30 PM"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 PM – 12:30 AM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Mildred Marmite,5,"Hospitality is second to none. These people go over and above to ensure you have a good experience here! The food is outstanding tasty, authentic and rich.
What a wonderful night we've had here. Lovely friendly staff and fantastic food is outstanding!! 100% to the chef.",2024-10-19 22:17:19,en
Harborne Tandoori Restaurant,4.6,587,"Next to the Natwest Bank, 10 South St, Harborne, Birmingham B17 0DB, UK",52.4586134,-1.9483674,ChIJ83F9dby9cEgRcw1zE64sbG0,"[""Monday: 5:00 – 11:30 PM"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 PM – 12:30 AM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Nicole Gansterer,5,"We came here for the first time yesterday and were really impressed. The food was absolutely incredible – big portions and very reasonably priced. The staff were super friendly, and we even got a complimentary brandy after our meal. Can 100% recommend and we’ll definitely be coming back.",2025-04-16 07:15:32,en
Royal Watan Kashmiri Restaurant,4.6,1438,"602-604 Pershore Rd, Birmingham B29 7HQ, UK",52.447178,-1.913564,ChIJM1ifhzm8cEgRaUKhMDCHkuk,"[""Monday: Closed"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 – 11:30 PM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Mustafa Topiwala,5,"We explored restaurant in Birmingham. Authentic taste. Food is amazing and balti options to main course is unique. Owner is very friendly snd staff is knowledgeable. We will visit again for sure. Prices are very reasonable and no hidden charges…
If anyone pass by Birmingham… must visit and try",2025-04-17 14:35:51,en
Royal Watan Kashmiri Restaurant,4.6,1438,"602-604 Pershore Rd, Birmingham B29 7HQ, UK",52.447178,-1.913564,ChIJM1ifhzm8cEgRaUKhMDCHkuk,"[""Monday: Closed"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 – 11:30 PM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",__ Ram,5,"I celebrated my 20th birthday at Royal Watan, and it was nothing short of incredible..

We started with an amazing mixed grill, packed with tender, flavorful meats, perfectly spiced and cooked to perfection, the fish being my personal favourite part. It was the ideal way to kick off the meal. For my main, I had a Kashmiri pizza with chips, which was a unique and delicious choice.

Having being on crutches, the staff were amazing. Providing seats with plenty of space and alot of space to manouvre with easy access to the toilet

The service was excellent, and the food was unforgettable. Royal Watan truly made my birthday special, and I’ll definitely be back! Highly recommend it to anyone looking for quality food and a great dining experience.",2025-03-21 21:47:04,en
Royal Watan Kashmiri Restaurant,4.6,1438,"602-604 Pershore Rd, Birmingham B29 7HQ, UK",52.447178,-1.913564,ChIJM1ifhzm8cEgRaUKhMDCHkuk,"[""Monday: Closed"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 – 11:30 PM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Awwab Asif,5,"Came with a friend for a work event and travelled 30 minutes and was really worth it

Poppadoms, mango chutney is great

We had chicken Karahi with naans and good portion sizes

Don’t forget to have their mocktails as they tasted amazing

Not only that staff was really friendly and attentive

Price wise very reasonable and affordable

For two people cost no more than £35 for what we ordered.

Atmosphere is great with great music in the background

Lastly when do you use warm hand wipe with a gentle scent of oud.",2025-06-24 18:40:53,en
Royal Watan Kashmiri Restaurant,4.6,1438,"602-604 Pershore Rd, Birmingham B29 7HQ, UK",52.447178,-1.913564,ChIJM1ifhzm8cEgRaUKhMDCHkuk,"[""Monday: Closed"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 – 11:30 PM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",Jonathan Fisher,5,"We came in after reading the great reviews. They are all spot on.
I had a mutton shashlick hanging kebab starter which was lovely. We had a butter chicken chooza which had a decent kick to it. We also had a keema muttar which was excellent. 5 of us ate here and we all thought the curries were full of flavour made with lots of fresh ingredients.
All the staff were very friendly. Bring your own alcohol. My daughters enjoyed their mocktails too.
Don't hesitate to eat here!",2025-04-18 21:24:44,en
Royal Watan Kashmiri Restaurant,4.6,1438,"602-604 Pershore Rd, Birmingham B29 7HQ, UK",52.447178,-1.913564,ChIJM1ifhzm8cEgRaUKhMDCHkuk,"[""Monday: Closed"", ""Tuesday: 5:00 – 11:30 PM"", ""Wednesday: 5:00 – 11:30 PM"", ""Thursday: 5:00 – 11:30 PM"", ""Friday: 5:00 – 11:30 PM"", ""Saturday: 5:00 – 11:30 PM"", ""Sunday: 5:00 – 11:30 PM""]",A,5,"Thanks so much to Kiki and Usman for serving me and my friends today x
I had the lamb chops - seasoned so nice and the masala chips
They gave me a free mocktail both are so good: sunrise and strawberry daq xx
Lovely place I would come again xx
🥰",2025-06-26 21:10:39,en
"Gabriels Pizza, Fish & Chips Harborne Birmingham",4.6,640,"10-12 Albert Rd, Harborne, Birmingham B17 0AR, UK",52.4575672,-1.957012,ChIJN5mPepa9cEgRvPEGEYmV2cg,"[""Monday: 3:00 – 10:00 PM"", ""Tuesday: 3:00 – 10:00 PM"", ""Wednesday: 3:00 – 10:00 PM"", ""Thursday: 3:00 – 10:00 PM"", ""Friday: 3:00 – 10:00 PM"", ""Saturday: 3:00 – 10:00 PM"", ""Sunday: 3:00 – 10:00 PM""]",Stiven Lopez,5,"Great fish and loaded with potatoes. The price is a bargain, that amount of food for 11 pounds. The service is terrific, the owners, besides being extremely busy, are super friendly",2025-07-26 15:40:38,en
"Gabriels Pizza, Fish & Chips Harborne Birmingham",4.6,640,"10-12 Albert Rd, Harborne, Birmingham B17 0AR, UK",52.4575672,-1.957012,ChIJN5mPepa9cEgRvPEGEYmV2cg,"[""Monday: 3:00 – 10:00 PM"", ""Tuesday: 3:00 – 10:00 PM"", ""Wednesday: 3:00 – 10:00 PM"", ""Thursday: 3:00 – 10:00 PM"", ""Friday: 3:00 – 10:00 PM"", ""Saturday: 3:00 – 10:00 PM"", ""Sunday: 3:00 – 10:00 PM""]",Wissam Ghazzaoui,5,"Has great food and a huge variety. Even though it’s a fish and chips shop, his chicken and meat options are extremely tasty 👅. Great service by the employees and the owner said it’s halal and gave us extra food. Portions are more than enough per person, almost unable to finish it with how filling the food is. Have went to the place multiple times and it never gets old.",2024-08-09 14:43:56,en
"Gabriels Pizza, Fish & Chips Harborne Birmingham",4.6,640,"10-12 Albert Rd, Harborne, Birmingham B17 0AR, UK",52.4575672,-1.957012,ChIJN5mPepa9cEgRvPEGEYmV2cg,"[""Monday: 3:00 – 10:00 PM"", ""Tuesday: 3:00 – 10:00 PM"", ""Wednesday: 3:00 – 10:00 PM"", ""Thursday: 3:00 – 10:00 PM"", ""Friday: 3:00 – 10:00 PM"", ""Saturday: 3:00 – 10:00 PM"", ""Sunday: 3:00 – 10:00 PM""]",Sundance Kid,5,"BEST CHIPPY in the world? Could well be!
I absolutely love the chips here at Gabriels. Why? Well it starts with the easy parking despite being at the top of the busy Harborne High Street. With some spaces on the road and additional spaces on the car park (just remember to enter your car reg on the tablet on the counter in the shop!).
Then the actual shop is very smartly presented and clean. You can even see the food being prepared and your order being made out.
The staff are so nice and polite that you feel you stepped in your own kitchen. And they dress clean and tidy which is so important for me.
But the food is where it is actually at. The chips are without doubt the best I have ever had and I have eaten all over the world. They are the best potatoes for sure and they are cooked to perfection. Neither undercooked nor overly heated. And they are always fresh. Never reheated either.
I just couldn't resist in putting my box of chips on the ground outside the shop to capture a photo of the delicious chips today. YUMMY YUMMY, HAPPY TUMMY :)",2025-04-28 03:28:56,en
"Gabriels Pizza, Fish & Chips Harborne Birmingham",4.6,640,"10-12 Albert Rd, Harborne, Birmingham B17 0AR, UK",52.4575672,-1.957012,ChIJN5mPepa9cEgRvPEGEYmV2cg,"[""Monday: 3:00 – 10:00 PM"", ""Tuesday: 3:00 – 10:00 PM"", ""Wednesday: 3:00 – 10:00 PM"", ""Thursday: 3:00 – 10:00 PM"", ""Friday: 3:00 – 10:00 PM"", ""Saturday: 3:00 – 10:00 PM"", ""Sunday: 3:00 – 10:00 PM""]",Michael Clarke-Whittet,5,"This is the best chippy in Harborne, as far as I know it's the best in Birmingham. Good value, fish battered excellent, superb chips too. Kebabs offered are also nice and the pizzas are good too. Honestly it's hard to choose what to order, they have good options. I think the cods scallops wish they were Gabriel's, or should do. Great business providing generous portions of chips I think.

Oh and the tartare sauce and lemon with the fish is excellent",2025-06-29 16:57:34,en
"Gabriels Pizza, Fish & Chips Harborne Birmingham",4.6,640,"10-12 Albert Rd, Harborne, Birmingham B17 0AR, UK",52.4575672,-1.957012,ChIJN5mPepa9cEgRvPEGEYmV2cg,"[""Monday: 3:00 – 10:00 PM"", ""Tuesday: 3:00 – 10:00 PM"", ""Wednesday: 3:00 – 10:00 PM"", ""Thursday: 3:00 – 10:00 PM"", ""Friday: 3:00 – 10:00 PM"", ""Saturday: 3:00 – 10:00 PM"", ""Sunday: 3:00 – 10:00 PM""]",Lizz Robinson,5,"Greatest chip shop of all time!

Been coming here for about 6 months now and genuinely wouldn’t be able to go anywhere else.

The large haddock is always freshly made and absolutely perfect! The quality of the food is world class and you won’t get better in Birmingham!",2025-06-09 18:28:02,en
Henry Wong,4.4,362,"283 High St, Harborne, Birmingham B17 9QH, UK",52.4581582,-1.9542103,ChIJ2_T78729cEgRkhQRhgaXfSc,"[""Monday: Closed"", ""Tuesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Wednesday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Thursday: 12:00 – 2:00 PM, 5:00 – 10:00 PM"", ""Friday: 12:00 – 2:00 PM, 5:00 – 11:00 PM"", ""Saturday: 12:00 PM – 10:30 AM"", ""Sunday: 12:00 – 9:00 PM""]",bee thanamas,5,Delicious food and a warm atmosphere! The beef was full of flavor and incredibly tender. Excellent service as well!,2025-03-16 17:04:18,en
