restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
Go Mex,3.8,56,"733 Ring Rd S, Birmingham B15 2TT, UK",52.4509887,-1.9322855,ChIJjUJ_isq9cEgRdc3spu8wo48,"[""Monday: 10:30 AM – 3:30 PM"", ""Tuesday: 10:30 AM – 3:30 PM"", ""Wednesday: 10:30 AM – 3:30 PM"", ""Thursday: 10:30 AM – 3:30 PM"", ""Friday: 10:30 AM – 3:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Lilli Kendall,1,"the food was absolutely horrible I got the minced beef burrito and what I bit in to was not minced beef, it tastes like kebab meat. I was expecting fresh nice food and got a gross sloppy Luke warm mess. took ages to get to me aswell. do not even spend your money here",2025-06-28 09:52:19,en
Go Mex,3.8,56,"733 Ring Rd S, Birmingham B15 2TT, UK",52.4509887,-1.9322855,ChIJjUJ_isq9cEgRdc3spu8wo48,"[""Monday: 10:30 AM – 3:30 PM"", ""Tuesday: 10:30 AM – 3:30 PM"", ""Wednesday: 10:30 AM – 3:30 PM"", ""Thursday: 10:30 AM – 3:30 PM"", ""Friday: 10:30 AM – 3:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",M Kalsi,1,Definitely not a Mexican restaurant! The burrito taste like a under cooked rolled up pizza with pasta sauce and to top it all of found hair in my burrito Definitely do not recommend this place,2024-10-14 23:23:07,en
Go Mex,3.8,56,"733 Ring Rd S, Birmingham B15 2TT, UK",52.4509887,-1.9322855,ChIJjUJ_isq9cEgRdc3spu8wo48,"[""Monday: 10:30 AM – 3:30 PM"", ""Tuesday: 10:30 AM – 3:30 PM"", ""Wednesday: 10:30 AM – 3:30 PM"", ""Thursday: 10:30 AM – 3:30 PM"", ""Friday: 10:30 AM – 3:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",snowboarding raptor700,5,I've eaten here about 50 times easy. You get a choice of about 6 meat fillings with rice beans salsa sour cream etc. A really decent size burrito for your money. So nice I could pig 2 down me. Lunch times are busy and can have around 20+ waiting to be served but if you can wait about 10 mins the food it worth it. 👌🏼,2018-12-09 19:19:01,en
Go Mex,3.8,56,"733 Ring Rd S, Birmingham B15 2TT, UK",52.4509887,-1.9322855,ChIJjUJ_isq9cEgRdc3spu8wo48,"[""Monday: 10:30 AM – 3:30 PM"", ""Tuesday: 10:30 AM – 3:30 PM"", ""Wednesday: 10:30 AM – 3:30 PM"", ""Thursday: 10:30 AM – 3:30 PM"", ""Friday: 10:30 AM – 3:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Liz,1,The burrito place on campus used to be great. The quality has dropped and the price increased. Would not recommend wasting your money here.,2023-12-20 16:14:44,en
Go Mex,3.8,56,"733 Ring Rd S, Birmingham B15 2TT, UK",52.4509887,-1.9322855,ChIJjUJ_isq9cEgRdc3spu8wo48,"[""Monday: 10:30 AM – 3:30 PM"", ""Tuesday: 10:30 AM – 3:30 PM"", ""Wednesday: 10:30 AM – 3:30 PM"", ""Thursday: 10:30 AM – 3:30 PM"", ""Friday: 10:30 AM – 3:30 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Vasileios Tyros,4,"Very decent quality Vs its cost. The ingredients are relatively fresh as there's an almost constant stream of students queuing up during lunchtime.

A minor downside would be that they sometimes put too much liquid sauce, making it very easy to make a mess.",2019-02-28 20:12:05,en
The Mermaid Bar And Kitchen,3.6,8,"Guild of Students, Edgbaston Park Rd, Birmingham B15 2TU, UK",52.4492385,-1.92697,ChIJ31U24TS8cEgRSZHQLaSlJE0,"[""Monday: Closed"", ""Tuesday: 11:00 AM – 5:00 PM"", ""Wednesday: 11:00 AM – 5:00 PM"", ""Thursday: 11:00 AM – 5:00 PM"", ""Friday: 11:00 AM – 5:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Georgina Croft,2,Have been twice before and food was ok. This time not enough sauce in burrito could basically only taste rice and chips were insanely salty couldn't eat them. Not great for £7. Also staff was quite rude when asking about loyalty card... wouldn't go again.,2018-05-16 13:39:36,en
The Mermaid Bar And Kitchen,3.6,8,"Guild of Students, Edgbaston Park Rd, Birmingham B15 2TU, UK",52.4492385,-1.92697,ChIJ31U24TS8cEgRSZHQLaSlJE0,"[""Monday: Closed"", ""Tuesday: 11:00 AM – 5:00 PM"", ""Wednesday: 11:00 AM – 5:00 PM"", ""Thursday: 11:00 AM – 5:00 PM"", ""Friday: 11:00 AM – 5:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Ujj,3,"Food wasn't great,  small portions but the atmosphere was cosy",2017-06-24 14:48:06,en
The Mermaid Bar And Kitchen,3.6,8,"Guild of Students, Edgbaston Park Rd, Birmingham B15 2TU, UK",52.4492385,-1.92697,ChIJ31U24TS8cEgRSZHQLaSlJE0,"[""Monday: Closed"", ""Tuesday: 11:00 AM – 5:00 PM"", ""Wednesday: 11:00 AM – 5:00 PM"", ""Thursday: 11:00 AM – 5:00 PM"", ""Friday: 11:00 AM – 5:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",A076 C,3,"The taste is quite strong, but it is fast food and a good daily meal.",2018-09-28 11:43:33,en
The Mermaid Bar And Kitchen,3.6,8,"Guild of Students, Edgbaston Park Rd, Birmingham B15 2TU, UK",52.4492385,-1.92697,ChIJ31U24TS8cEgRSZHQLaSlJE0,"[""Monday: Closed"", ""Tuesday: 11:00 AM – 5:00 PM"", ""Wednesday: 11:00 AM – 5:00 PM"", ""Thursday: 11:00 AM – 5:00 PM"", ""Friday: 11:00 AM – 5:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Xiaoliang Li,5,"The food is good, the waitress is very friendly and pretty",2023-10-12 14:29:00,en
The Mermaid Bar And Kitchen,3.6,8,"Guild of Students, Edgbaston Park Rd, Birmingham B15 2TU, UK",52.4492385,-1.92697,ChIJ31U24TS8cEgRSZHQLaSlJE0,"[""Monday: Closed"", ""Tuesday: 11:00 AM – 5:00 PM"", ""Wednesday: 11:00 AM – 5:00 PM"", ""Thursday: 11:00 AM – 5:00 PM"", ""Friday: 11:00 AM – 5:00 PM"", ""Saturday: Closed"", ""Sunday: Closed""]",Owen Pemberton,1,,2018-11-29 12:16:46,unknown
Dixy Chicken,3.6,707,"529 Bristol Rd, Selly Oak, Birmingham B29 6AU, UK",52.4461269,-1.9323189,ChIJeTlOZcy9cEgRIgeP0q3WHCg,"[""Monday: 11:00 AM – 4:00 AM"", ""Tuesday: 11:00 AM – 4:00 AM"", ""Wednesday: 11:00 AM – 4:00 AM"", ""Thursday: 11:00 AM – 4:00 AM"", ""Friday: 11:00 AM – 4:00 AM"", ""Saturday: 11:00 AM – 4:00 AM"", ""Sunday: 11:00 AM – 4:00 AM""]",Momin Mahmood,3,"Got the late night munchies and needed a fried chicken hit but everywhere was closed at 2am apart from this Dixy chicken shop.

Gave it a try and can’t complain. Food was all fresh and hot, I got a loaded Sizzler box meal with a piece of chicken. The sizzler burger was the best bit in a really soft bun and the hot wings were nicely seasoned and had a crunchy batter. The only area they could improve would be their fries were soggy whereas I prefer crunchy fries. They have a huge menu to choose from!

Service was really fast and friendly from the guys behind the counter and the shop was clean and tidy.",2023-08-10 20:31:42,en
Dixy Chicken,3.6,707,"529 Bristol Rd, Selly Oak, Birmingham B29 6AU, UK",52.4461269,-1.9323189,ChIJeTlOZcy9cEgRIgeP0q3WHCg,"[""Monday: 11:00 AM – 4:00 AM"", ""Tuesday: 11:00 AM – 4:00 AM"", ""Wednesday: 11:00 AM – 4:00 AM"", ""Thursday: 11:00 AM – 4:00 AM"", ""Friday: 11:00 AM – 4:00 AM"", ""Saturday: 11:00 AM – 4:00 AM"", ""Sunday: 11:00 AM – 4:00 AM""]",Mohammed Chouchane,5,"Honestly the best Dixy in Birmingham. The uber eats order had everything, every sauce and they added for free and the food was really fresh the quality of the chicken on point. Well done guys!",2025-06-26 22:11:48,en
Dixy Chicken,3.6,707,"529 Bristol Rd, Selly Oak, Birmingham B29 6AU, UK",52.4461269,-1.9323189,ChIJeTlOZcy9cEgRIgeP0q3WHCg,"[""Monday: 11:00 AM – 4:00 AM"", ""Tuesday: 11:00 AM – 4:00 AM"", ""Wednesday: 11:00 AM – 4:00 AM"", ""Thursday: 11:00 AM – 4:00 AM"", ""Friday: 11:00 AM – 4:00 AM"", ""Saturday: 11:00 AM – 4:00 AM"", ""Sunday: 11:00 AM – 4:00 AM""]",Fire Dice,5,"Having ordered here regularly, I thought I'd write a review :)

Food is always fresh and hot, the quality is quite good considering the value. Portions are quite generous.

The wings are crispy and strip's too.

The burgers are great and fresh, full of flavour. Meat is crisp but tender.

Fries are crispy usually unsalted and not greasy.

Order notes are always followed and always plenty of sauces provided.

For quality locally available fried chicken I would definitely recommend Dixy Chicken in this location. Thanks",2022-03-01 12:22:49,en
Dixy Chicken,3.6,707,"529 Bristol Rd, Selly Oak, Birmingham B29 6AU, UK",52.4461269,-1.9323189,ChIJeTlOZcy9cEgRIgeP0q3WHCg,"[""Monday: 11:00 AM – 4:00 AM"", ""Tuesday: 11:00 AM – 4:00 AM"", ""Wednesday: 11:00 AM – 4:00 AM"", ""Thursday: 11:00 AM – 4:00 AM"", ""Friday: 11:00 AM – 4:00 AM"", ""Saturday: 11:00 AM – 4:00 AM"", ""Sunday: 11:00 AM – 4:00 AM""]",Mariam Maharoof,2,"I ordered from Dixy through Justeat and was pretty disappointed. The food wasn't up to mark – it wasn't hot, and the freshness was definitely lacking. The mini burger was a soggy mess because the bun just didn't seem fresh at all. Also, the corn on the cob had this weird, off taste that I couldn't quite put my finger on, but it wasn't good. Overall, not a great experience this time around.",2025-04-28 01:05:25,en
Dixy Chicken,3.6,707,"529 Bristol Rd, Selly Oak, Birmingham B29 6AU, UK",52.4461269,-1.9323189,ChIJeTlOZcy9cEgRIgeP0q3WHCg,"[""Monday: 11:00 AM – 4:00 AM"", ""Tuesday: 11:00 AM – 4:00 AM"", ""Wednesday: 11:00 AM – 4:00 AM"", ""Thursday: 11:00 AM – 4:00 AM"", ""Friday: 11:00 AM – 4:00 AM"", ""Saturday: 11:00 AM – 4:00 AM"", ""Sunday: 11:00 AM – 4:00 AM""]",Mohammed Bassit,3,I was very disappointed with the meal I received. The chicken wings seemed like it had been prepared the day before—it was extremely dry and completely lacking in flavor. This was not what I expected and certainly not up to acceptable standards. I hope this feedback will be taken seriously and improvements made.,2025-05-01 21:34:20,en
Yakinori Japanese kitchen - Selly Oak,4.4,1949,"520 Bristol Rd, Birmingham B29 6BD, UK",52.44599239999999,-1.9320365,ChIJRVbEiMy9cEgRDoKDbJakkzc,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 10:00 PM"", ""Saturday: 11:00 AM – 10:00 PM"", ""Sunday: 11:00 AM – 9:00 PM""]",Osamu,5,"We had a lovely time dining at Yakinori Selly Oak! The kids' menu was absolutely perfect – beautifully presented and just the right portion size. The chicken katsu was crispy and juicy, the rice was fluffy, and the curry sauce was rich and flavourful. We especially loved the thoughtful bento box layout, with fresh edamame, cucumber maki, shredded carrots, and those cute little dessert bites!

The atmosphere was bright and welcoming, and the staff were super friendly and attentive – they really made us feel at home. A great spot whether you're dining with kids or just craving some comforting Japanese food. We’ll definitely be back soon!",2025-04-24 20:26:19,en
Yakinori Japanese kitchen - Selly Oak,4.4,1949,"520 Bristol Rd, Birmingham B29 6BD, UK",52.44599239999999,-1.9320365,ChIJRVbEiMy9cEgRDoKDbJakkzc,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 10:00 PM"", ""Saturday: 11:00 AM – 10:00 PM"", ""Sunday: 11:00 AM – 9:00 PM""]",Reni Aswini,5,"Absolutely love Yakinori Selly Oak! The food is always fresh, delicious, and beautifully presented. I tried the Chicken Katsu Curry and honestly, I didn’t expect much—but it completely blew me away. It was way better than I imagined—crispy, flavourful, and just simply awesome. The sushi and ramen are also top-notch. The staff are super friendly and the vibe is really welcoming. Whether it’s a quick bite or a chill dinner, this place never lets you down. Highly recommend!",2025-04-24 20:04:48,en
Yakinori Japanese kitchen - Selly Oak,4.4,1949,"520 Bristol Rd, Birmingham B29 6BD, UK",52.44599239999999,-1.9320365,ChIJRVbEiMy9cEgRDoKDbJakkzc,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 10:00 PM"", ""Saturday: 11:00 AM – 10:00 PM"", ""Sunday: 11:00 AM – 9:00 PM""]",michixru,5,"Lovely food, piping hot and cooked fresh right in front of you! The chefs are excellent at what they do and the service is exceptional: Klara made our visit extra special! We had the teriyaki soba - one with the aromatic duck and the other with chicken and prawn. Food is very reasonably priced and I will be returning!",2025-02-28 19:08:09,en
Yakinori Japanese kitchen - Selly Oak,4.4,1949,"520 Bristol Rd, Birmingham B29 6BD, UK",52.44599239999999,-1.9320365,ChIJRVbEiMy9cEgRDoKDbJakkzc,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 10:00 PM"", ""Saturday: 11:00 AM – 10:00 PM"", ""Sunday: 11:00 AM – 9:00 PM""]",P,5,Thank you to Hasnain who served us! He was so nice and friendly :) The food is always great - especially the chicken katsu!,2025-06-28 14:37:13,en
Yakinori Japanese kitchen - Selly Oak,4.4,1949,"520 Bristol Rd, Birmingham B29 6BD, UK",52.44599239999999,-1.9320365,ChIJRVbEiMy9cEgRDoKDbJakkzc,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 10:00 PM"", ""Friday: 11:00 AM – 10:00 PM"", ""Saturday: 11:00 AM – 10:00 PM"", ""Sunday: 11:00 AM – 9:00 PM""]",benazir saiyed,5,"This is the second time I ate at this branch of Yakinori and I absolutely loved it. We were served by Hasan who welcomed us warmly and provided excellent service. I can see myself coming again. The food was absolutely delicious. I like how they provide various sauces to go with the food. I and my friend had an exciting time trying out eat item with the various sauces. I think the prawn cracker pair well with the soy sauces while the bao buns go well with the chilli oil.
Just so you know, the soy sauce is halal. The bottles are just old, but they refill them with halal soy sauce.",2025-01-03 08:54:08,en
Domino's Pizza - Birmingham - Selly Oak,4,468,"546-548 Bristol Rd, Selly Oak, Birmingham B29 6BD, UK",52.4457727,-1.9327258,ChIJS6aKBWNhd0gRxjlDJtxAHtY,"[""Monday: 11:00 AM – 2:00 AM"", ""Tuesday: 11:00 AM – 2:00 AM"", ""Wednesday: 11:00 AM – 2:00 AM"", ""Thursday: 11:00 AM – 2:00 AM"", ""Friday: 11:00 AM – 2:00 AM"", ""Saturday: 11:00 AM – 2:00 AM"", ""Sunday: 11:00 AM – 1:30 AM""]",于际淼（月亮）,5,"I recently visited Domino's and it was an outstanding experience!

The store had a cozy and inviting atmosphere. It was spotlessly clean, and the shelves were neatly stocked with a wide variety of products.

I placed an order, and it was prepared quickly and accurately. The items I received were of great quality. The food was fresh, flavorful, and looked as good as it tasted.

What truly set this visit apart was the service from Jake. Jake was incredibly friendly and professional. He greeted me with a big smile and was always ready to assist. He patiently answered all my questions and provided useful suggestions.

I can't recommend Domino's enough, and a huge thank you to Jake for making my shopping so pleasant!",2025-06-03 16:27:02,en
Domino's Pizza - Birmingham - Selly Oak,4,468,"546-548 Bristol Rd, Selly Oak, Birmingham B29 6BD, UK",52.4457727,-1.9327258,ChIJS6aKBWNhd0gRxjlDJtxAHtY,"[""Monday: 11:00 AM – 2:00 AM"", ""Tuesday: 11:00 AM – 2:00 AM"", ""Wednesday: 11:00 AM – 2:00 AM"", ""Thursday: 11:00 AM – 2:00 AM"", ""Friday: 11:00 AM – 2:00 AM"", ""Saturday: 11:00 AM – 2:00 AM"", ""Sunday: 11:00 AM – 1:30 AM""]",Yu Chen Cheah,5,"I had an amazing experience at this Domino’s store! The service was quick, the food was fresh, and everything was prepared perfectly. A special shoutout to Hassan – he was incredibly friendly, professional, and made sure my order was exactly right. His attention to detail and great attitude really made my visit stand out. Thank you, Hassan, for the fantastic service! I’ll definitely be coming back",2025-04-28 13:17:45,en
Domino's Pizza - Birmingham - Selly Oak,4,468,"546-548 Bristol Rd, Selly Oak, Birmingham B29 6BD, UK",52.4457727,-1.9327258,ChIJS6aKBWNhd0gRxjlDJtxAHtY,"[""Monday: 11:00 AM – 2:00 AM"", ""Tuesday: 11:00 AM – 2:00 AM"", ""Wednesday: 11:00 AM – 2:00 AM"", ""Thursday: 11:00 AM – 2:00 AM"", ""Friday: 11:00 AM – 2:00 AM"", ""Saturday: 11:00 AM – 2:00 AM"", ""Sunday: 11:00 AM – 1:30 AM""]",Nicola B,5,"Dominoes Selly Oak did a huge order for us for a party. Their service was fantastic and the delivery drivers were great. Everyone was so excited we had dominoes pizza and it was eaten up in minutes! Great service from Miriam, she gave us a great discount as we had such a large order. We really appreciated it! Would recommend!!",2025-05-06 09:53:14,en
Domino's Pizza - Birmingham - Selly Oak,4,468,"546-548 Bristol Rd, Selly Oak, Birmingham B29 6BD, UK",52.4457727,-1.9327258,ChIJS6aKBWNhd0gRxjlDJtxAHtY,"[""Monday: 11:00 AM – 2:00 AM"", ""Tuesday: 11:00 AM – 2:00 AM"", ""Wednesday: 11:00 AM – 2:00 AM"", ""Thursday: 11:00 AM – 2:00 AM"", ""Friday: 11:00 AM – 2:00 AM"", ""Saturday: 11:00 AM – 2:00 AM"", ""Sunday: 11:00 AM – 1:30 AM""]",Huw Pearson,5,"I contacted the store late on the evening of Tuesday May 13th. Jake the store manager was very helpful as i was wanting to place a large order for delivery the following day. He explained that it would be best to call the following morning. First impression count and he got off to great start. I called the following morning and spoke to Miriam....what can I say a credit to your brand and your Selly Oak store. I had difficult in making payment as my company block the sum up site :(
This was not a problem Miriam was excellent. Going beyond customer expectations in finding a solution. Payment made pizzas ordered and delivered on time to the QE hospital. My customers hoovered up all 13 pizzas in a heartbeat. On a final note the delivery drivers are also a credit to the Selly Oak team.  I received a generous discount brining my bill down to a very acceptable price £150
Congratulations to everyone in the team but a big Thank You must go to Miriam. superb service. :)",2025-05-14 19:02:48,en
Domino's Pizza - Birmingham - Selly Oak,4,468,"546-548 Bristol Rd, Selly Oak, Birmingham B29 6BD, UK",52.4457727,-1.9327258,ChIJS6aKBWNhd0gRxjlDJtxAHtY,"[""Monday: 11:00 AM – 2:00 AM"", ""Tuesday: 11:00 AM – 2:00 AM"", ""Wednesday: 11:00 AM – 2:00 AM"", ""Thursday: 11:00 AM – 2:00 AM"", ""Friday: 11:00 AM – 2:00 AM"", ""Saturday: 11:00 AM – 2:00 AM"", ""Sunday: 11:00 AM – 1:30 AM""]",Beatrice Juanites,5,shoutout to delivery driver Faisel! delivered successfully to me and my friends sports day and he was also very nice. he deserves a free pizza🤞🏼🙂‍↔️🍕,2025-07-20 20:17:43,en
Amaa Dosaa,3.5,455,"580-582, 582 Bristol Rd, Selly Oak, Birmingham B29 6BE, UK",52.4452907,-1.9338885,ChIJadQ5Ocy9cEgRPsrvtqXwdiU,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 11:00 PM""]",Sushma S,5,"We took student deals. And I must say definitely worth the price. I loved the chicken curry meals. The spice levels are perfect for south Indians. It was perfect Tamilnadu style chicken gravy. Also kerala meals is a great vegetarian option, which has so many sides which makes it more worthy of the money we pay. I would definitely recommend this place. The person who servers and is in the counter is so sweet and amazing. Would visit again to try something else.

Edit: next i tried this parota and paneer butter masala, I regret my decisions. Paneer gravy was too sweet not good. Parota was average taste. Never buy that panner butter masala.",2025-01-07 23:45:23,en
Amaa Dosaa,3.5,455,"580-582, 582 Bristol Rd, Selly Oak, Birmingham B29 6BE, UK",52.4452907,-1.9338885,ChIJadQ5Ocy9cEgRPsrvtqXwdiU,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 11:00 PM""]",AKHIL_VARGHESE_ITTY,2,"The biryani was alright. However, the service was terrible. Ordered mutton biryani but received chicken. No pickles or poppadoms, and we waited forever for the raita. For three biriyani's, we split one small raita. We ordered lassi, but it's unclear whether he forgot or intentionally withheld it from us. Unable to even offer a glass of water. Average sitting space. I really wanted to try more, but after everything, I felt like I should leave that establishment right away.",2023-07-12 20:44:40,en
Amaa Dosaa,3.5,455,"580-582, 582 Bristol Rd, Selly Oak, Birmingham B29 6BE, UK",52.4452907,-1.9338885,ChIJadQ5Ocy9cEgRPsrvtqXwdiU,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 11:00 PM""]",Jack Spicer Adams,5,"The food is really good here, a great menu with a wide selection of south Indian style dishes. The curries are rich and deep in flavour, the dosas are light and crisp and the devil dishes are not to be missed. Great value for some of my favourite curries in Birmingham.",2018-02-28 21:25:12,en
Amaa Dosaa,3.5,455,"580-582, 582 Bristol Rd, Selly Oak, Birmingham B29 6BE, UK",52.4452907,-1.9338885,ChIJadQ5Ocy9cEgRPsrvtqXwdiU,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 11:00 PM""]",Parth Khadatkar,4,"At amaa dosa, the extensive menu offers a plethora of options to choose from, making it a haven for dosa enthusiasts. The dosas, while priced reasonably, deliver on flavor, striking a balance between quality and cost. The restaurant boasts a pleasant atmosphere that enhances the dining experience. However, a notable drawback is the significantly slow service, which may test the patience of customers.

Despite the service lag, the overall taste falls somewhere between mediocre and exceptional, lacking brilliance but not disappointing. The culinary offerings are not exceptional, but they manage to meet expectations without being subpar. In summary, the dining experience at amaa dosa can be characterized as good, with the menu variety and reasonable dosa prices contributing positively. Improvement in service efficiency could elevate the overall experience, but the ambiance and satisfactory taste ensure a generally positive impression.",2024-01-29 18:28:37,en
Amaa Dosaa,3.5,455,"580-582, 582 Bristol Rd, Selly Oak, Birmingham B29 6BE, UK",52.4452907,-1.9338885,ChIJadQ5Ocy9cEgRPsrvtqXwdiU,"[""Monday: 12:00 – 11:00 PM"", ""Tuesday: 12:00 – 11:00 PM"", ""Wednesday: 12:00 – 11:00 PM"", ""Thursday: 12:00 – 11:00 PM"", ""Friday: 12:00 – 11:00 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 12:00 – 11:00 PM""]",Abhishek Kumar,4,"5-star for the food but overall service was poor and need some attention there. We have to wait for sometime just for someone to address and take our order but maybe cuz they start small and in future they will work on it. They bought the food a bit late but once we tasted, we forgot the delay and enjoyed every bit of it. It's really authentic and admire they kept the quality in that way.",2022-01-16 20:16:01,en
Dilshad Indian & Takeaway,4.3,596,"618-620 Bristol Rd, Birmingham B29 6BQ, UK",52.44465229999999,-1.9348038,ChIJ0-Wfgs69cEgRHSI7cOHUffg,"[""Monday: 4:00 PM – 12:00 AM"", ""Tuesday: 4:00 PM – 12:00 AM"", ""Wednesday: 4:00 PM – 12:00 AM"", ""Thursday: 4:00 PM – 12:00 AM"", ""Friday: 4:00 PM – 2:00 AM"", ""Saturday: 4:00 PM – 2:00 AM"", ""Sunday: 4:00 PM – 12:00 AM""]",Maria U,5,"We have come to dilshads multiple times and had an amazing experience every time. The service is top notch and the staff will go above and beyond to ensure you have a great experience. Amazing food, I highly recommend!!!!",2025-06-17 18:06:36,en
Dilshad Indian & Takeaway,4.3,596,"618-620 Bristol Rd, Birmingham B29 6BQ, UK",52.44465229999999,-1.9348038,ChIJ0-Wfgs69cEgRHSI7cOHUffg,"[""Monday: 4:00 PM – 12:00 AM"", ""Tuesday: 4:00 PM – 12:00 AM"", ""Wednesday: 4:00 PM – 12:00 AM"", ""Thursday: 4:00 PM – 12:00 AM"", ""Friday: 4:00 PM – 2:00 AM"", ""Saturday: 4:00 PM – 2:00 AM"", ""Sunday: 4:00 PM – 12:00 AM""]",Liam Butt,5,"tasty food nice interior decor lively place with great prices. Birayni is a must, the chicken peices were big soft and succulent. Staff super friendly.",2025-06-03 21:56:28,en
Dilshad Indian & Takeaway,4.3,596,"618-620 Bristol Rd, Birmingham B29 6BQ, UK",52.44465229999999,-1.9348038,ChIJ0-Wfgs69cEgRHSI7cOHUffg,"[""Monday: 4:00 PM – 12:00 AM"", ""Tuesday: 4:00 PM – 12:00 AM"", ""Wednesday: 4:00 PM – 12:00 AM"", ""Thursday: 4:00 PM – 12:00 AM"", ""Friday: 4:00 PM – 2:00 AM"", ""Saturday: 4:00 PM – 2:00 AM"", ""Sunday: 4:00 PM – 12:00 AM""]",Mo Abu,1,"This is my first time ordering from this place, never again! As a fellow Asian seeing the turmeric colour on the “biryani” is bright enough to make a grown man cry. The poultry was undercooked the meat & chicken, the prawns were inedible impossible to bite into! This is not biryani this is fried rice!! It is very yellow they gave a lot of turmeric to it. I’m afraid if we eat it, it will cause a very bad health risk me and my family are very disappointed will not be ordering from this place ever again! We’ve had to chuck the so called biryani in the bin.
I should have listened to the negative reviews about this place before I ordered.",2025-06-17 00:43:45,en
Dilshad Indian & Takeaway,4.3,596,"618-620 Bristol Rd, Birmingham B29 6BQ, UK",52.44465229999999,-1.9348038,ChIJ0-Wfgs69cEgRHSI7cOHUffg,"[""Monday: 4:00 PM – 12:00 AM"", ""Tuesday: 4:00 PM – 12:00 AM"", ""Wednesday: 4:00 PM – 12:00 AM"", ""Thursday: 4:00 PM – 12:00 AM"", ""Friday: 4:00 PM – 2:00 AM"", ""Saturday: 4:00 PM – 2:00 AM"", ""Sunday: 4:00 PM – 12:00 AM""]",Ramanji Rai,5,"After long time had such delicious south indian food. It was lovely experience with awesome food, excellent service and clean place.

Special mention to Anmol, she was great and made sure we are served well with hot dosas, puri’s and other stuff without making wait for too long.

Recommend for Indian food.",2025-03-16 11:27:59,en
